#
# JB travel-time table for SKS
#
# number of distance and depth samples
118 36
# delta samples
62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000 75.000 76.000 77.000 78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 
87.000 88.000 89.000 90.000 91.000 92.000 93.000 94.000 95.000 96.000 97.000 98.000 99.000 100.000 101.000 102.000 103.000 104.000 105.000 106.000 107.000 108.000 109.000 110.000 111.000 
112.000 113.000 114.000 115.000 116.000 117.000 118.000 119.000 120.000 121.000 122.000 123.000 124.000 125.000 126.000 127.000 128.000 129.000 130.000 131.000 132.000 133.000 134.000 135.000 136.000 
137.000 138.000 139.000 140.000 141.000 142.000 143.000 144.000 145.000 146.000 147.000 148.000 149.000 150.000 151.000 152.000 153.000 154.000 155.000 156.000 157.000 158.000 159.000 160.000 161.000 
162.000 163.000 164.000 165.000 166.000 167.000 168.000 169.000 170.000 171.000 172.000 173.000 174.000 175.000 176.000 177.000 178.000 179.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000  550.000000  600.000000  650.000000  700.000000  750.000000
#
# travel times (rows - delta, columns - depth)
#
 1216.525373 1216.458476 1216.355936 1216.179187 1215.995126 1215.803751 1215.605065 1215.399065 1215.185753 1214.974094 1214.965128 1214.737191 1214.501941 1214.259378 1214.009503 1213.752315 1204.284941 1204.263103 1203.172167 1202.083099 1200.995897 1195.587896 1190.229263 1179.650462 1169.184542 1158.884232 1148.799570 1138.980594 1129.464670 1120.346526 1111.491035 1102.923462 1094.656373 1086.638224 1078.856544 1071.423004
 1224.025373 1223.958476 1223.855936 1223.679187 1223.495126 1223.303751 1223.105065 1222.899065 1222.685753 1222.474094 1222.465128 1222.237191 1222.001941 1221.759378 1221.509503 1221.252315 1211.784941 1211.763103 1210.672167 1209.583099 1208.495897 1203.087896 1197.729263 1187.150462 1176.684542 1166.384232 1156.299570 1146.480594 1136.964670 1127.846526 1118.991035 1110.423462 1102.156373 1094.138224 1086.356544 1078.923004
 1231.525373 1231.458476 1231.355936 1231.179187 1230.995126 1230.803751 1230.605065 1230.399065 1230.185753 1229.974094 1229.965128 1229.737191 1229.501941 1229.259378 1229.009503 1228.752315 1219.284941 1219.263103 1218.172167 1217.083099 1215.995897 1210.587896 1205.229263 1194.650462 1184.184542 1173.884232 1163.799570 1153.980594 1144.464670 1135.346526 1126.491035 1117.923462 1109.656373 1101.638224 1093.856544 1086.423004
 1239.025373 1238.958476 1238.855936 1238.679187 1238.495126 1238.303751 1238.105065 1237.899065 1237.685753 1237.474094 1237.465128 1237.237191 1237.001941 1236.759378 1236.509503 1236.252315 1226.784941 1226.763103 1225.672167 1224.583099 1223.495897 1218.087896 1212.729263 1202.150462 1191.684542 1181.384232 1171.299570 1161.480594 1151.964670 1142.846526 1133.991035 1125.423462 1117.156373 1109.138224 1101.356544 1093.923004
 1246.525373 1246.458476 1246.355936 1246.179187 1245.995126 1245.803751 1245.605065 1245.399065 1245.185753 1244.974094 1244.965128 1244.737191 1244.501941 1244.259378 1244.009503 1243.752315 1234.284941 1234.263103 1233.172167 1232.083099 1230.995897 1225.587896 1220.229263 1209.650462 1199.184542 1188.884232 1178.799570 1168.980594 1159.464670 1150.346526 1141.491035 1132.923462 1124.656373 1116.638224 1108.856544 1101.423004
 1253.925373 1253.858476 1253.755936 1253.579187 1253.395126 1253.203751 1253.005065 1252.799065 1252.585753 1252.374094 1252.365128 1252.137191 1251.901941 1251.659378 1251.409503 1251.152315 1241.684941 1241.663103 1240.572167 1239.483099 1238.395897 1232.987896 1227.629263 1217.050462 1206.584542 1196.284232 1186.199570 1176.380594 1166.864670 1157.746526 1148.891035 1140.323462 1132.056373 1124.038224 1116.256544 1108.823004
 1261.425373 1261.358476 1261.255936 1261.079187 1260.895126 1260.703751 1260.505065 1260.299065 1260.085753 1259.874094 1259.865128 1259.637191 1259.401941 1259.159378 1258.909503 1258.652315 1249.184941 1249.163103 1248.072167 1246.983099 1245.895897 1240.487896 1235.129263 1224.550462 1214.084542 1203.784232 1193.699570 1183.880594 1174.364670 1165.246526 1156.391035 1147.823462 1139.556373 1131.538224 1123.756544 1116.323004
 1268.825373 1268.758476 1268.655936 1268.479187 1268.295126 1268.103751 1267.905065 1267.699065 1267.485753 1267.274094 1267.265128 1267.037191 1266.801941 1266.559378 1266.309503 1266.052315 1256.584941 1256.563103 1255.472167 1254.383099 1253.295897 1247.887896 1242.529263 1231.950462 1221.484542 1211.184232 1201.099570 1191.280594 1181.764670 1172.646526 1163.791035 1155.223462 1146.956373 1138.938224 1131.156544 1123.723004
 1276.225373 1276.158476 1276.055936 1275.879187 1275.695126 1275.503751 1275.305065 1275.099065 1274.885753 1274.674094 1274.665128 1274.437191 1274.201941 1273.959378 1273.709503 1273.452315 1263.984941 1263.963103 1262.872167 1261.783099 1260.695897 1255.287896 1249.929263 1239.350462 1228.884542 1218.584232 1208.499570 1198.680594 1189.164670 1180.046526 1171.191035 1162.623462 1154.356373 1146.338224 1138.556544 1131.123004
 1283.625373 1283.558476 1283.455936 1283.279187 1283.095126 1282.903751 1282.705065 1282.499065 1282.285753 1282.074094 1282.065128 1281.837191 1281.601941 1281.359378 1281.109503 1280.852315 1271.384941 1271.363103 1270.272167 1269.183099 1268.095897 1262.687896 1257.329263 1246.750462 1236.284542 1225.984232 1215.899570 1206.080594 1196.564670 1187.446526 1178.591035 1170.023462 1161.756373 1153.738224 1145.956544 1138.523004
 1291.025373 1290.958476 1290.855936 1290.679187 1290.495126 1290.303751 1290.105065 1289.899065 1289.685753 1289.474094 1289.465128 1289.237191 1289.001941 1288.759378 1288.509503 1288.252315 1278.784941 1278.763103 1277.672167 1276.583099 1275.495897 1270.087896 1264.729263 1254.150462 1243.684542 1233.384232 1223.299570 1213.480594 1203.964670 1194.846526 1185.991035 1177.423462 1169.156373 1161.138224 1153.356544 1145.923004
 1298.325373 1298.258476 1298.155936 1297.979187 1297.795126 1297.603751 1297.405065 1297.199065 1296.985753 1296.774094 1296.765128 1296.537191 1296.301941 1296.059378 1295.809503 1295.552315 1286.084941 1286.063103 1284.972167 1283.883099 1282.795897 1277.387896 1272.029263 1261.450462 1250.984542 1240.684232 1230.599570 1220.780594 1211.264670 1202.146526 1193.291035 1184.723462 1176.456373 1168.438224 1160.656544 1153.223004
 1305.725373 1305.658476 1305.555936 1305.379187 1305.195126 1305.003751 1304.805065 1304.599065 1304.385753 1304.174094 1304.165128 1303.937191 1303.701941 1303.459378 1303.209503 1302.952315 1293.484941 1293.463103 1292.372167 1291.283099 1290.195897 1284.787896 1279.429263 1268.850462 1258.384542 1248.108651 1237.923543 1227.981067 1218.639326 1209.546526 1200.691035 1192.123462 1183.856373 1175.838224 1168.056544 1160.623004
