#
# JB travel-time table for sP
#
# number of distance and depth samples
76 35
# delta samples
25.000 26.000 27.000 28.000 29.000 30.000 31.000 32.000 33.000 34.000 35.000 36.000 37.000 38.000 39.000 40.000 41.000 42.000 43.000 44.000 45.000 46.000 47.000 48.000 49.000 
50.000 51.000 52.000 53.000 54.000 55.000 56.000 57.000 58.000 59.000 60.000 61.000 62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000 
75.000 76.000 77.000 78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 87.000 88.000 89.000 90.000 91.000 92.000 93.000 94.000 95.000 96.000 97.000 98.000 99.000 
100.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000  550.000000  600.000000  650.000000  700.000000  750.000000
#
# travel times (rows - delta, columns - depth)
#
  390.372313  390.780693  391.461088  392.141184  392.820981  393.500479  394.179676  394.907490  395.605944  395.635042  396.362331  397.089357  397.816121  398.542622  399.268859  399.799797  399.820833  400.871872  401.921416  402.969467  408.187317  413.358132  423.593370  433.998328  443.962359  453.806588  463.458128  472.441273  481.274791  489.957421  498.211990  505.976630  513.566685  520.629656  526.389821
  399.072546  399.481275  400.162251  400.842930  401.523309  402.203390  402.883171  403.611655  404.310753  404.339877  405.067838  405.795536  406.522972  407.250145  407.977056  408.510155  408.531729  409.608698  410.682306  411.752554  417.053382  422.249728  432.402255  442.798328  452.750149  462.652974  472.357577  481.158335  490.020542  498.877601  507.160693  514.779765  522.440178  529.594510  535.389821
  407.772082  408.180116  408.859933  409.539451  410.218670  410.897588  411.576207  412.303355  413.001171  413.030241  413.756865  414.483225  415.209321  415.935154  416.660723  417.118150  417.140139  418.237176  419.329483  420.417060  425.783998  431.004685  441.107586  451.498328  461.435498  471.398591  481.177214  489.865259  498.776041  507.761341  516.020954  523.481937  531.263611  538.531836  544.318550
  416.371626  416.778974  417.457649  418.136024  418.814098  419.491871  420.169343  420.895177  421.591730  421.620748  422.346054  423.071097  423.795875  424.520388  425.244636  425.717877  425.739853  426.836438  427.928665  429.016536  434.390545  439.631409  449.800478  460.209919  470.076025  480.013796  489.816962  498.453765  507.523595  516.536919  524.750695  532.182564  539.960777  547.394016  553.207278
  424.870953  425.277293  425.954285  426.630975  427.307364  427.983450  428.659235  429.383135  430.077830  430.106770  430.830140  431.553244  432.276082  432.998654  433.720959  434.215260  434.237103  435.327595  436.414851  437.498871  442.870427  448.147613  458.467090  468.864523  478.733260  488.495502  498.097482  506.963378  516.248806  525.105570  533.204616  540.739604  548.469951  556.035742  561.899068
  433.270953  433.677293  434.354285  435.030975  435.707364  436.383450  437.059235  437.783135  438.477830  438.506770  439.230140  439.953244  440.676082  441.398654  442.120959  442.611771  442.633436  443.715806  444.796433  445.875318  451.243602  456.568322  467.087068  477.491825  487.386297  496.968700  506.337861  515.393091  524.940963  533.625531  541.615083  549.313859  557.019668  564.701503  570.563691
  441.671176  442.077849  442.755398  443.432646  444.109592  444.786237  445.462579  446.187119  446.882429  446.911394  447.635405  448.359150  449.082630  449.805844  450.528792  451.002957  451.024168  452.085112  453.146802  454.209239  459.532627  464.896228  475.666926  486.016744  495.910716  505.401045  514.637940  523.763857  533.517761  542.045262  549.988717  557.907880  565.516954  573.343683  579.232419
  450.070732  450.476741  451.153180  451.829317  452.505152  453.180685  453.855914  454.579180  455.273266  455.302181  456.024915  456.747383  457.469585  458.191519  458.913187  459.300631  459.321724  460.377252  461.434523  462.493537  467.814744  473.209136  484.111407  494.501033  504.364139  513.746152  522.898192  532.150332  542.079199  550.488026  558.374223  566.424804  573.954782  581.897427  587.805253
  458.370080  458.775108  459.449914  460.124416  460.798615  461.472510  462.146101  462.867493  463.559778  463.588618  464.309475  465.030065  465.750387  466.470441  467.190225  467.600340  467.621418  468.676270  469.732988  470.791574  476.112509  481.509740  492.427025  502.846429  512.755742  522.112392  531.218461  540.573470  550.542972  558.902280  566.764976  574.862077  582.426128  590.397881  596.282191
  466.570080  466.975108  467.649914  468.324416  468.998615  469.672510  470.346101  471.067493  471.759778  471.788618  472.509475  473.230065  473.950387  474.670441  475.390225  475.895888  475.916734  476.960313  478.006381  479.054938  484.335065  489.707047  500.620511  511.109919  521.110331  530.512392  539.618461  548.973470  558.942972  567.290648  575.187313  583.359233  590.935868  598.833027  604.671445
  474.770296  475.175648  475.850994  476.526038  477.200778  477.875215  478.549348  479.271360  479.964240  479.993105  480.714583  481.435794  482.156737  482.877413  483.597820  484.095888  484.116734  485.160313  486.206381  487.254938  492.535065  497.907047  508.820511  519.298328  529.352710  538.850405  548.018224  557.286141  567.230787  575.639106  583.580691  591.756680  599.428842  607.268172  613.060699
  482.969653  483.374040  484.047777  484.721210  485.394338  486.067162  486.739680  487.459847  488.150956  488.179747  488.899377  489.618739  490.337833  491.056656  491.775211  492.297342  492.318262  493.365225  494.414055  495.464752  500.746242  506.095950  516.922882  527.473409  537.540501  547.080047  556.318303  565.594423  575.448480  583.887563  591.880691  600.056680  607.728842  615.568172  621.349952
  491.070080  491.475108  492.149914  492.824416  493.498615  494.172510  494.846101  495.567493  496.259778  496.288618  497.009475  497.730065  498.450387  499.170441  499.890225  500.398796  500.419790  501.470137  502.521729  503.574566  508.857419  514.184853  524.925253  535.536899  545.682880  555.318060  564.618066  573.807094  583.648480  592.075931  600.096406  608.351284  616.131556  623.825993  629.570478
  499.168817  499.571952  500.243599  500.914940  501.585975  502.256704  502.927126  503.644902  504.333712  504.362407  505.079642  505.796607  506.513301  507.229723  507.945875  508.398796  508.419790  509.470137  510.521729  511.574566  516.857419  522.184853  532.925253  543.525309  553.725259  563.447701  572.818145  582.015376  591.766174  600.224389  608.296406  616.551284  624.331556  632.025993  637.759732
  507.068817  507.471952  508.143599  508.814940  509.485975  510.156704  510.827126  511.544902  512.233712  512.262407  512.979642  513.696607  514.413301  515.129723  515.845875  516.392564  516.413233  517.447798  518.484478  519.523275  524.748997  530.041083  540.776134  551.490421  561.708166  571.492548  580.958129  590.128726  599.783867  608.272847  616.387134  624.647711  632.561720  640.167714  645.872047
  514.969232  515.372988  516.045672  516.718051  517.390125  518.061893  518.733356  519.452317  520.142268  520.171010  520.889433  521.607587  522.325471  523.043085  523.760428  524.197579  524.218508  525.265476  526.313439  527.362398  532.622130  537.912140  548.563716  559.262257  569.614902  579.500150  588.978082  598.131260  607.783867  616.261214  624.408147  632.744357  640.680314  648.277237  653.957195
  522.868008  523.269927  523.939547  524.608860  525.277865  525.946562  526.614951  527.330410  528.016996  528.045598  528.760513  529.475156  530.189527  530.903624  531.617448  532.093127  532.113825  533.149519  534.186831  535.225762  540.444686  545.709448  556.357202  567.137337  577.502692  587.438164  596.977845  606.043932  615.671682  624.209672  632.408147  640.744357  648.680314  656.277237  661.946449
  530.568208  530.970427  531.640548  532.310362  532.979869  533.649068  534.317960  535.033991  535.721126  535.749751  536.465239  537.180456  537.895400  538.610072  539.324471  539.794018  539.814761  540.852710  541.892153  542.933089  548.160174  553.429986  564.078505  574.830731  585.247513  595.260202  604.857971  613.949679  623.489376  632.046498  640.331809  648.742024  656.671460  664.190388  669.871080
  538.267612  538.668937  539.337567  540.005889  540.673903  541.341608  542.009003  542.723332  543.408832  543.437389  544.151173  544.864683  545.577920  546.290883  547.003572  547.497252  547.518163  548.564005  549.610470  550.657557  555.902329  561.159966  571.723482  582.515779  592.940187  602.974638  612.618066  621.744610  631.289376  639.846498  648.127835  656.540492  664.517504  672.071341  677.768544
  545.867612  546.268937  546.937567  547.605889  548.273903  548.941608  549.609003  550.323332  551.008832  551.037389  551.751173  552.464683  553.177920  553.890883  554.603572  555.099923  555.120973  556.173579  557.226435  558.279539  563.548795  568.821582  579.387390  590.130731  600.535304  610.581471  620.258208  629.437007  638.989376  647.534865  655.854146  664.339180  672.261720  679.842771  685.570113
  553.467416  553.868449  554.536589  555.204421  555.871945  556.539159  557.206064  557.919835  558.604799  558.633333  559.346558  560.059509  560.772186  561.484588  562.196716  562.603485  562.624720  563.686345  564.747721  565.808848  571.110750  576.403736  586.972602  597.639076  608.087451  618.180701  627.878476  637.135151  646.607069  655.194955  663.530484  671.941513  679.880314  687.427351  693.207058
  560.966839  561.367005  562.033701  562.700087  563.366163  564.031929  564.697385  565.409509  566.092889  566.121358  566.832933  567.544233  568.255258  568.966007  569.676480  570.109390  570.130931  571.207214  572.282003  573.355299  578.699371  583.995332  594.481487  605.139076  615.587451  625.672328  635.378791  644.730761  654.136948  662.683323  671.052821  679.538670  687.480314  695.014879  700.816838
  568.266650  568.666531  569.332753  569.998665  570.664266  571.329557  571.994537  572.706121  573.388983  573.417430  574.128464  574.839223  575.549706  576.259913  576.969843  577.510281  577.531868  578.610405  579.687325  580.762626  586.114860  591.415871  601.902790  612.544060  622.989892  633.056353  642.759154  652.223836  661.554642  670.131781  678.554146  687.039180  694.951979  702.557738  708.430722
  575.666462  576.066061  576.731813  577.397254  578.062384  578.727204  579.391712  580.102761  580.785108  580.813534  581.524032  582.234254  582.944200  583.653869  584.363261  584.816513  584.838425  585.932745  587.024576  588.113917  593.523281  598.859640  609.351909  619.867358  630.361575  640.403134  650.019485  659.606096  668.954642  677.520149  685.985755  694.539910  702.331556  709.913748  715.879983
  582.866090  583.265133  583.929955  584.594466  585.258666  585.922554  586.586130  587.296121  587.977453  588.005836  588.715275  589.424436  590.133321  590.841929  591.550259  592.020965  592.043109  593.148702  594.251183  595.350553  600.800725  606.162333  616.658423  627.080688  637.616164  647.703134  657.319485  666.906096  676.254642  684.808516  693.314715  701.939619  709.638582  717.266131  723.289762
  590.065725  590.464219  591.128127  591.791723  592.455007  593.117979  593.780638  594.489589  595.169922  595.198263  595.906660  596.614780  597.322621  598.030185  598.737470  599.222419  599.244637  600.353614  601.458858  602.560367  608.011902  613.351236  623.760794  634.255768  644.828373  654.865121  664.419800  674.101706  683.360150  692.005432  700.614715  709.239619  716.938582  724.541187  730.630813
  597.065366  597.463320  598.126329  598.789025  599.451408  600.113478  600.775235  601.483164  602.162514  602.190815  602.898188  603.605282  604.312098  605.018636  605.724893  606.226871  606.249320  607.369571  608.485465  609.597003  615.089346  620.451236  630.860794  641.344178  651.995172  662.035480  671.519800  681.201706  690.447965  699.142257  707.843675  716.539328  724.155349  731.716244  737.871864
  604.065188  604.462877  605.125441  605.787692  606.449631  607.111256  607.772567  608.479991  609.158856  609.187137  609.894004  610.600593  611.306903  612.012933  612.718684  613.225417  613.247792  614.364659  615.477791  616.587189  622.078169  627.462333  637.958423  648.357508  659.049761  669.143852  678.619564  688.214377  697.435780  706.179083  714.972635  723.739037  731.262375  738.868627  745.081643
  610.964838  611.362000  612.023687  612.685060  613.346120  614.006866  614.667296  615.373724  616.051632  616.079873  616.785743  617.491333  618.196643  618.901673  619.606423  620.131322  620.154004  621.285528  622.412073  623.533640  629.066790  634.453929  644.867308  655.245918  666.016559  676.105839  685.519800  695.201706  704.435780  713.167451  721.994972  730.836193  738.362375  745.943683  752.222694
  617.764664  618.161567  618.822821  619.483761  620.144387  620.804698  621.464694  622.170630  622.848066  622.876287  623.581664  624.286761  624.991579  625.696115  626.400371  626.932231  626.954960  628.088963  629.218112  630.342406  635.891061  641.301664  651.768491  662.066201  672.843279  682.925610  692.319990  702.084065  711.372979  720.153813  728.977596  737.776368  745.475043  751.959402  758.237735
  624.564323  624.960712  625.621111  626.281194  626.940963  627.600417  628.259555  628.964521  629.641024  629.669206  630.373611  631.077735  631.781579  632.485141  633.188421  633.631958  633.654675  634.788225  635.917294  637.041882  642.597609  648.028387  658.561383  668.875474  679.589840  689.660950  699.120163  708.964769  718.338824  727.092720  735.883388  744.696309  752.532294  757.620196  763.910773
  631.163987  631.559872  632.219429  632.878671  633.537598  634.196209  634.854503  635.558515  636.234102  636.262246  636.965696  637.668864  638.371751  639.074356  639.776678  640.331958  640.354675  641.488225  642.617294  643.741882  649.297609  654.728387  665.261383  675.587064  686.223041  696.282219  705.820321  715.743816  725.221130  733.944263  742.676766  751.493757  759.610334  762.986154  769.179263
  637.763821  638.159457  638.818599  639.477426  640.135937  640.794131  641.452009  642.155551  642.830686  642.858811  643.561789  644.264486  644.966901  645.669033  646.370883  646.829323  646.851904  647.979138  649.102763  650.222778  655.768708  661.218472  671.850721  682.189382  692.809682  702.859774  712.420463  722.421206  732.007713  740.768530  749.442014  758.174106  766.635671  767.830063  773.999566
  644.263493  644.658638  645.316961  645.974967  646.632657  647.290031  647.947087  648.649699  649.323942  649.352030  650.054079  650.755845  651.457328  652.158529  652.859445  653.325507  653.347892  654.465878  655.581376  656.694384  662.222082  667.692931  678.444795  688.718938  699.270753  709.352899  719.020668  729.105222  738.740636  747.493800  756.130430  764.834223  773.605591  772.343991  778.415322
  650.663332  651.058234  651.716152  652.373754  653.031039  653.688007  654.344657  655.046812  655.720615  655.748684  656.450274  657.151582  657.852606  658.553346  659.253802  659.724053  659.746364  660.860966  661.973701  663.084570  668.610905  674.101335  684.935910  695.230528  705.703954  715.774168  725.520905  735.692550  745.340636  754.093800  762.723807  771.431670  780.259603  779.275968  785.353746
  657.063171  657.457834  658.115351  658.772551  659.429435  660.086001  660.742249  661.443950  662.117317  662.145368  662.846504  663.547356  664.247925  664.948209  665.648210  666.022599  666.044836  667.156054  668.266027  669.374756  674.899728  680.409740  691.327025  701.630528  712.091745  722.203809  732.020826  742.184269  751.910757  760.705432  769.301470  777.934514  786.632979  786.768730  792.896694
  663.362855  663.757043  664.413769  665.070178  665.726269  666.382042  667.037497  667.738302  668.410809  668.438825  669.139063  669.839018  670.538689  671.238075  671.937176  672.316693  672.338624  673.435185  674.531745  675.628305  681.111108  686.618144  697.618139  707.930528  718.391745  728.495436  738.320984  748.563316  758.380878  767.217064  775.765887  784.332253  793.014379  794.850390  800.975439
  669.562545  669.956267  670.612216  671.267847  671.923160  672.578154  673.232829  673.932756  674.604418  674.632398  675.331757  676.030830  676.729619  677.428123  678.126340  678.516693  678.538624  679.635185  680.731745  681.828305  687.311108  692.818144  703.818139  714.130528  724.579535  734.716705  744.621220  754.950645  764.780878  773.617064  782.165887  790.732253  799.141650  803.403038  809.621252
  675.662392  676.055884  676.711450  677.366697  678.021626  678.676236  679.330527  680.030020  680.701266  680.729229  681.428153  682.126792  682.825146  683.523215  684.220997  684.615239  684.637096  685.730272  686.824071  687.918491  693.399931  698.926548  710.009254  720.330528  730.767325  740.946346  750.921141  761.242363  771.163185  779.968606  788.459265  797.029700  805.174231  812.586763  818.871590
  681.762240  682.155504  682.810690  683.465558  684.120106  684.774335  685.428245  686.127309  686.798143  686.826088  687.524583  688.222792  688.920715  689.618352  690.315704  690.712877  690.734612  691.821925  692.910358  693.999911  699.464482  704.989910  716.105700  726.430528  736.855116  747.081010  757.120968  767.386654  777.323922  786.189313  794.670305  803.169992  811.313697  819.499247  825.772010
  687.761940  688.154756  688.809192  689.463310  690.117108  690.770587  691.423745  692.121962  692.791982  692.819894  693.517541  694.214901  694.911975  695.608763  696.305264  696.622053  696.644264  697.754577  698.864391  699.973708  705.512823  711.060494  722.106294  732.505608  742.955116  753.179336  763.221078  773.510744  783.378077  792.268079  800.790305  809.289992  817.386944  825.987916  832.277593
  693.661647  694.054021  694.707722  695.361104  696.014166  696.666907  697.319328  698.016714  698.685937  698.713815  699.410630  700.107158  700.803399  701.499353  702.195019  702.616147  702.638053  703.733708  704.830109  705.927258  711.424202  716.968898  728.097409  738.505608  748.942906  759.217349  769.320842  779.523416  789.378077  798.268079  806.783682  815.287439  823.470177  832.112859  838.325796
  699.461502  699.853659  700.506998  701.160017  701.812715  702.465093  703.117150  703.814128  704.482957  704.510819  705.207224  705.903341  706.599172  707.294715  707.989970  708.427686  708.450190  709.574707  710.697855  711.819634  717.407991  722.978813  734.008071  744.405608  754.830696  765.157038  775.320574  785.420278  795.241616  804.137771  812.657059  821.164887  829.470424  837.801516  844.010433
  705.261358  705.653300  706.306280  706.958939  707.611278  708.263296  708.914993  709.611565  710.280005  710.307851  711.003850  711.699561  712.394985  713.090121  713.784969  714.230048  714.252675  715.383055  716.511568  717.638214  723.243439  728.815451  739.811625  750.205608  760.618487  770.998400  781.220274  791.201331  800.956508  809.925611  818.517059  827.024887  835.394710  843.168627  849.306419
  710.961075  711.352593  712.004865  712.656816  713.308446  713.959754  714.610741  715.306514  715.974187  716.002000  716.697199  717.392110  718.086733  718.781067  719.475112  719.935954  719.958886  721.103924  722.245850  723.384665  729.032060  734.607047  745.520511  755.905608  766.306277  776.728041  787.020353  797.009612  806.674202  815.674069  824.310437  832.822334  841.277944  849.081098  855.185894
  716.560798  716.951899  717.603477  718.254733  718.905668  719.556280  720.206570  720.901560  721.568481  721.596263  722.290678  722.984804  723.678641  724.372189  725.065447  725.635954  725.658886  726.803924  727.945850  729.084665  734.732060  740.309740  751.227025  761.530528  771.894068  782.357682  792.720353  802.709612  812.374202  821.374069  830.010437  838.522334  846.958463  854.935750  861.034097
  722.060661  722.451557  723.102793  723.753707  724.404299  725.054568  725.704515  726.399120  727.065670  727.093437  727.787465  728.481204  729.174655  729.867815  730.560686  731.140406  731.163570  732.319881  733.472458  734.621301  740.309504  745.909740  756.827025  767.130528  777.494068  787.957682  798.320353  808.309612  817.962017  827.034159  835.674854  844.120073  852.734671  860.683367  866.713571
  727.560526  727.951219  728.602116  729.252691  729.902944  730.552874  731.202481  731.896704  732.562887  732.590638  733.284284  733.977641  734.670708  735.363486  736.055973  736.646311  736.669782  737.840750  739.006740  740.167751  745.898125  751.501335  762.335910  772.642118  782.927269  793.387323  803.820353  813.809612  823.449832  832.582616  841.274854  849.720073  858.315190  866.438018  872.461774
  732.960259  733.350552  734.000782  734.650689  735.300273  735.949535  736.598472  737.291944  737.957404  737.985126  738.678018  739.370621  740.062934  740.754957  741.446689  742.050763  742.074465  743.256707  744.433348  745.604388  751.375569  757.004028  767.842424  778.067038  788.315059  798.816964  809.320431  819.317894  828.867525  838.031074  846.768232  855.217521  863.898424  872.050490  878.041249
  738.259998  738.649898  739.299474  739.948727  740.597657  741.246263  741.894545  742.587279  743.252032  743.279724  743.971879  744.663744  745.355318  746.046601  746.737593  747.351671  747.375422  748.560142  749.739386  750.913154  756.699840  762.349071  773.237093  783.478628  793.655587  804.128821  814.660384  824.652925  834.244724  843.455110  852.200621  860.619169  869.272037  877.505321  883.494082
  743.459869  743.849577  744.498831  745.147762  745.796369  746.444652  747.092611  747.784983  748.449388  748.477065  749.168857  749.860359  750.551569  751.242488  751.933116  752.551399  752.575136  753.759404  754.938569  756.112630  761.906387  767.578487  778.536498  788.691957  798.907734  809.443121  819.980085  829.878971  839.530569  848.695406  857.464802  866.015581  874.622096  882.837838  888.846397
  748.659742  749.049258  749.698194  750.346806  750.995094  751.643058  752.290697  752.982711  753.646770  753.674434  754.365867  755.057008  755.747859  756.438418  757.128685  757.649945  757.673608  758.854492  760.030894  761.202816  766.995210  772.684198  783.721099  793.978628  804.165354  814.605108  825.080321  835.066300  844.718384  853.943864  862.778047  871.320686  879.745889  887.990221  894.066923
  753.759492  754.148632  754.796940  755.444924  756.092584  756.739919  757.386929  758.078237  758.741619  758.769254  759.459979  760.150414  760.840556  761.530407  762.219964  762.742858  762.766154  763.929449  765.089756  766.247076  771.988865  777.674283  788.810437  799.078628  809.255587  819.737193  830.259990  840.149034  849.897152  859.071756  867.887501  876.518295  884.912596  893.132761  899.255659
  758.759368  759.148323  759.796323  760.443998  761.091349  761.738375  762.385075  763.076035  763.739084  763.766705  764.457083  765.147169  765.836963  766.526465  767.215674  767.739042  767.762142  768.916189  770.068369  771.218681  776.942240  782.646049  793.897997  804.178628  814.372680  824.795696  835.219880  845.097440  854.960196  864.136088  872.997317  881.721461  889.869801  898.095166  904.312604
  763.759246  764.148018  764.795712  765.443082  766.090127  766.736847  767.383241  768.073858  768.736576  768.764183  769.454217  770.143959  770.833408  771.522565  772.211429  772.637588  772.660614  773.811276  774.960694  776.108867  781.831063  787.554454  798.889112  809.178628  819.384890  829.766055  840.119801  849.989159  859.930317  869.124456  878.032899  886.823722  894.793594  903.047548  909.333130
  768.659006  769.047418  769.694511  770.341280  770.987723  771.633840  772.279632  772.969573  773.631642  773.659222  774.348579  775.037643  775.726415  776.414894  777.103079  777.537588  777.560614  778.711276  779.860694  781.008867  786.731063  792.454454  803.789112  814.078628  824.284890  834.666055  845.019722  854.880877  864.912623  874.064366  882.961859  891.823431  899.700620  907.999931  914.353655
  773.458888  773.847123  774.493920  775.140393  775.786540  776.432362  777.077857  777.767465  778.429215  778.456782  779.145806  779.834538  780.522976  781.211121  781.898972  782.336134  782.359086  783.506364  784.653020  785.799053  791.519886  797.265551  808.686741  818.903547  829.072680  839.504068  849.919407  859.685268  869.782745  878.952734  887.890819  896.823140  904.607646  912.964785  919.342909
  778.258771  778.646831  779.293336  779.939516  780.585371  781.230899  781.876101  782.565381  783.226815  783.254369  783.943065  784.631467  785.319576  786.007391  786.694912  787.130228  787.152874  788.285495  789.418738  790.552603  796.231265  801.973955  813.477856  823.703547  833.884890  844.266055  854.619565  864.464315  874.652866  883.841102  892.826402  901.825401  909.431438  917.817167  924.263434
  782.958542  783.346256  783.992187  784.637792  785.283071  785.928024  786.572649  787.261283  787.922097  787.949625  788.637673  789.325428  790.012889  790.700056  791.386928  791.828774  791.851346  792.980582  794.111063  795.242789  800.920089  806.682359  818.268970  828.503547  838.684890  849.074427  859.419249  869.168705  879.422987  888.629469  897.655362  906.725110  914.238465  922.669550  929.183960
  787.558429  787.945974  788.591623  789.236945  789.881941  790.526610  791.170952  791.859269  792.519778  792.547293  793.235024  793.922461  794.609603  795.296451  795.983005  796.528192  796.550735  797.678617  798.807994  799.938864  805.615618  811.388413  823.011930  833.168467  843.324890  853.709404  864.059407  873.862758  884.108963  893.304816  902.342972  911.443462  918.971215  927.430503  933.972170
  792.158429  792.545974  793.191623  793.836945  794.481941  795.126610  795.770952  796.459269  797.119778  797.147293  797.835024  798.522461  799.209603  799.896451  800.583005  801.127902  801.150429  802.277635  803.406459  804.536901  810.213382  815.987402  827.623639  837.863547  848.044890  858.422706  868.779722  878.665871  888.796769  897.954122  906.954506  916.001653  923.662441  932.160979  938.716275
  796.758429  797.145974  797.791623  798.436945  799.081941  799.726610  800.370952  801.059269  801.719778  801.747293  802.435024  803.122461  803.809603  804.496451  805.183005  805.727902  805.750429  806.877635  808.006459  809.136901  814.813382  820.587402  832.223639  842.463547  852.644890  863.014333  873.380038  883.361481  893.426648  902.554122  911.547883  920.599100  928.345674  936.873451  943.385003
  801.358429  801.745974  802.391623  803.036945  803.681941  804.326610  804.970952  805.659269  806.319778  806.347293  807.035024  807.722461  808.409603  809.096451  809.783005  810.228192  810.250735  811.378617  812.507994  813.638864  819.315618  825.085721  836.705416  846.943547  857.124890  867.484286  877.860353  887.949587  897.998599  907.128081  916.065184  925.036387  932.987383  941.542974  948.040898
  805.958429  806.345974  806.991623  807.636945  808.281941  808.926610  809.570952  810.259269  810.919778  810.947293  811.635024  812.322461  813.009603  813.696451  814.383005  814.828774  814.851346  815.980582  817.111063  818.242789  823.920089  829.682359  841.268970  851.503547  861.684890  872.032565  882.420905  892.655035  902.502259  911.552734  920.464329  929.412930  937.521099  946.082021  952.552688
  810.558317  810.945695  811.591064  812.236107  812.880824  813.525213  814.169275  814.857278  815.517486  815.544988  816.232405  816.919527  817.606355  818.292888  818.979127  819.328774  819.351346  820.480582  821.611063  822.742789  828.420089  834.182359  845.768970  856.003547  866.172680  876.553833  887.021299  897.358926  907.062017  916.052734  924.957706  933.910378  942.104333  950.682021  957.152688
  815.058207  815.445419  816.090513  816.735279  817.379719  818.023832  818.667617  819.355311  820.015220  820.042710  820.729816  821.416628  822.103145  822.789367  823.475294  823.928774  823.951346  825.080582  826.211063  827.342789  833.020089  838.782359  850.368970  860.603547  870.784890  881.115820  891.521535  901.946254  911.662017  920.664366  929.528746  938.410669  946.687567  955.269550  961.783960
