#
# JB travel-time table for pP
#
# number of distance and depth samples
75 35
# delta samples
25.000 26.000 27.000 28.000 29.000 30.000 31.000 32.000 33.000 34.000 35.000 36.000 37.000 38.000 39.000 40.000 41.000 42.000 43.000 44.000 45.000 46.000 47.000 48.000 49.000 
50.000 51.000 52.000 53.000 54.000 55.000 56.000 57.000 58.000 59.000 60.000 61.000 62.000 63.000 64.000 65.000 66.000 67.000 68.000 69.000 70.000 71.000 72.000 73.000 74.000 
75.000 76.000 77.000 78.000 79.000 80.000 81.000 82.000 83.000 84.000 85.000 86.000 87.000 88.000 89.000 90.000 91.000 92.000 93.000 94.000 95.000 96.000 97.000 98.000 99.000 
# depth samples
    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000  550.000000  600.000000  650.000000  700.000000  750.000000
#
# travel times (rows - delta, columns - depth)
#
  381.443319  381.658208  382.016118  382.373731  382.731047  383.088064  383.444783  383.850380  384.239509  384.255717  384.660793  385.065608  385.470162  385.874454  386.278484  386.407016  386.416853  386.907958  387.397594  387.885761  390.304566  392.687191  397.341972  401.839285  406.185346  410.310038  414.183784  417.842489  421.082465 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  390.243222  390.457966  390.815633  391.173002  391.530072  391.886842  392.243313  392.648399  393.037035  393.053223  393.457785  393.862085  394.266121  394.669894  395.073404  395.226329  395.236132  395.725746  396.214340  396.701914  399.124471  401.525281  406.248163  410.786950  415.098905  419.257327  423.231850  426.934935  430.226101 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  398.944061  399.160062  399.519827  399.879293  400.238461  400.597329  400.955899  401.363170  401.753905  401.770180  402.176929  402.583415  402.989639  403.395600  403.801298  403.951072  403.961121  404.462686  404.962483  405.460513  407.924150  410.342523  415.047335  419.610028  423.969216  428.158231  432.151929  435.900707  439.232953 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  407.644203  407.860419  408.220539  408.580360  408.939882  409.299104  409.658025  410.065477  410.456383  410.472666  410.879592  411.286255  411.692655  412.098791  412.504663  412.575338  412.585609  413.097907  413.607740  414.115108  416.614983  419.047322  423.730601  428.320109  432.717272  436.972035  441.044021  444.839804  448.203024 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  416.244353  416.460793  416.821285  417.181478  417.541370  417.900962  418.260252  418.667904  419.059003  419.075293  419.482418  419.889279  420.295875  420.702206  421.108272  421.193223  421.203385  421.710540  422.215828  422.719249  425.208349  427.648080  432.389077  437.028784  441.400692  445.669095  449.808046  453.643945  457.118618  460.170318 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  424.744287  424.960626  425.320951  425.680975  426.040697  426.400117  426.759235  427.166468  427.557163  427.573437  427.980140  428.386578  428.792749  429.198654  429.604293  429.715941  429.726244  430.240164  430.751670  431.260760  433.769993  436.211103  440.916723  445.594878  450.016561  454.323928  458.496182  462.383680  465.852245  469.007649 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  433.144893  433.362141  433.723982  434.085521  434.446758  434.807693  435.168325  435.577074  435.969224  435.985558  436.393776  436.801729  437.209416  437.616836  438.023990  438.137028  438.147388  438.664238  439.178773  439.690992  442.217362  444.678530  449.431483  454.156972  458.640640  462.945120  467.080242  471.011464  474.562834  477.770146 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  441.545721  441.764213  442.128125  442.491737  442.855046  443.218055  443.580761  443.991665  444.385883  444.402304  444.812678  445.222787  445.632630  446.042207  446.451519  446.552030  446.562133  447.066804  447.570529  448.073308  450.573013  453.053054  457.939872  462.639986  467.148510  471.500325  475.660068  479.548251  483.168082  486.406264 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  449.945884  450.164619  450.528937  450.892954  451.256667  451.620079  451.983187  452.394332  452.788781  452.805211  453.215824  453.626171  454.036251  454.446065  454.855611  454.872760  454.882903  455.389601  455.895503  456.400609  458.914187  461.412481  466.346633  471.105670  475.597791  479.943158  484.136135  488.068698  491.767986  495.039270 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000
  458.245837  458.464502  458.828702  459.192598  459.556191  459.919480  460.282465  460.693251  461.087354  461.103769  461.514021  461.924005  462.333720  462.743168  463.152347  463.194767  463.205012  463.716672  464.227087  464.736258  467.263439  469.759503  474.658279  479.455764  483.997660  488.381991  492.608283  496.593758  500.280242  503.617620  506.542607  509.042642  511.198487 -999.000000 -999.000000
  466.445837  466.664502  467.028702  467.392598  467.756191  468.119480  468.482465  468.893251  469.287354  469.303769  469.714021  470.124005  470.533720  470.943168  471.352347  471.517264  471.527225  472.025130  472.522811  473.020268  475.504192  477.987146  482.933560  487.772779  492.369372  496.747183  500.936355  504.966867  508.733361  512.062836  515.019958  517.633004  519.822786 -999.000000 -999.000000
  474.646053  474.865042  475.229782  475.594220  475.958354  476.322185  476.685712  477.097117  477.491816  477.508256  477.919128  478.329733  478.740071  479.150140  479.559942  479.740748  479.750683  480.247459  480.744335  481.241310  483.727681  486.225373  491.223095  496.025253  500.643058  505.066388  509.280195  513.268979  517.087002  520.482545  523.483985  526.135975  528.437997 -999.000000 -999.000000
  482.845410  483.063434  483.426565  483.789392  484.151914  484.514131  484.876044  485.285605  485.678532  485.694898  486.103923  486.512679  486.921166  487.329384  487.737332  487.962220  487.972231  488.472615  488.972726  489.472563  491.967640  494.460396  499.422741  504.274937  508.876339  513.293221  517.540352  521.583033  525.383230  528.816659  531.870271  534.553817  536.867914 -999.000000 -999.000000
  490.945837  491.164502  491.528702  491.892598  492.256191  492.619480  492.982465  493.393251  493.787354  493.803769  494.214021  494.624005  495.033720  495.443168  495.852347  496.080226  496.090340  496.595686  497.100310  497.604212  500.112893  502.603311  507.530126  512.423571  517.078392  521.544427  525.816198  529.817808  533.674471  537.105086  540.187908  542.978580  545.408224 -999.000000 -999.000000
  499.044575  499.261346  499.622387  499.983122  500.343551  500.703674  501.063490  501.470659  501.861288  501.877559  502.284188  502.690546  503.096634  503.502451  503.907996  504.093313  504.103484  504.611760  505.119413  505.626444  508.152262  510.665215  515.642880  520.507664  525.194628  529.703260  534.008362  538.064523  541.896115  545.368006  548.505466  551.321058  553.753498  555.921806  556.984527
  506.945787  507.164376  507.528447  507.892213  508.255672  508.618825  508.981672  509.391871  509.785409  509.801801  510.211461  510.620849  511.029968  511.438814  511.847390  512.076146  512.086258  512.591781  513.097130  513.602305  516.125564  518.648560  523.679105  528.625907  533.307069  537.807052  542.140573  546.261207  550.038077  553.554014  556.747311  559.581937  562.100342  564.261461  565.396862
  514.847414  515.068443  515.436581  515.804415  516.171943  516.539166  516.906083  517.320499  517.718086  517.734646  518.148524  518.562133  518.975471  519.388539  519.801337  519.877039  519.887613  520.415549  520.941916  521.466714  524.067183  526.625966  531.627346  536.537959  541.336776  545.882723  550.176687  554.349122  558.171248  561.689994  564.926116  567.850524  570.361433  572.592629  573.792283
  522.747401  522.968412  523.336516  523.704314  524.071804  524.438986  524.805860  525.219804  525.616935  525.633477  526.046877  526.460005  526.872860  527.285443  527.697752  527.775276  527.785760  528.309410  528.831989  529.353499  531.944988  534.508854  539.556804  544.540341  549.340975  553.897928  558.216545  562.349222  566.201136  569.796125  573.090583  576.029956  578.529745  580.837982  582.102062
  530.448814  530.671942  531.043578  531.414908  531.785930  532.156644  532.527051  532.944597  533.345186  533.361872  533.778876  534.195607  534.612067  535.028254  535.444168  535.485667  535.496276  536.026148  536.554849  537.082381  539.702488  542.294207  547.389392  552.348123  557.195641  561.806282  566.160699  570.344444  574.169804  577.800686  581.185388  584.214543  586.715017  589.020196  590.357471
  538.149430  538.373483  538.746658  539.119526  539.492085  539.864335  540.236276  540.655151  541.057014  541.073753  541.492082  541.910138  542.327920  542.745428  543.162662  543.205214  543.216007  543.754718  544.291562  544.826539  547.473417  550.068234  555.120966  560.134644  564.991596  569.616156  574.008756  578.230899  582.129681  585.778483  589.159233  592.207422  594.781004  597.193921  598.595966
  545.749430  545.973483  546.346658  546.719526  547.092085  547.464335  547.836276  548.255151  548.657014  548.673753  549.092082  549.510138  549.927920  550.345428  550.762662  550.831009  550.841897  551.385296  551.926779  552.466344  555.135421  557.753130  562.846786  567.838155  572.683431  577.327550  581.760794  586.016866  589.998459  593.654709  597.070038  600.208010  602.770978  605.281832  606.748819
  553.349235  553.572994  553.945680  554.318058  554.690127  555.061886  555.433337  555.851653  556.252980  556.269697  556.687467  557.104963  557.522186  557.939134  558.355807  558.364506  558.375472  558.922794  559.468174  560.011612  562.699676  565.337797  570.469221  575.422145  580.325733  585.040465  589.516892  593.810628  597.793834  601.512719  604.937545  608.019732  610.661146  613.206604  614.747302
  560.848657  561.071550  561.442791  561.813723  562.184345  562.554656  562.924657  563.341327  563.741071  563.757722  564.173842  564.589688  565.005258  565.420552  565.835571  565.907159  565.918263  566.472124  567.023421  567.572155  570.277360  572.911139  577.990644  582.984875  587.909325  592.654901  597.176971  601.503903  605.510295  609.209069  612.657727  615.833767  618.558536  621.158034  622.728871
  568.148468  568.371077  568.741844  569.112301  569.482448  569.852284  570.221810  570.637939  571.037165  571.053794  571.469373  571.884678  572.299706  572.714458  573.128934  573.351609  573.362528  573.907505  574.450565  574.991709  577.668674  580.292656  585.399798  590.439675  595.388796  600.170857  604.741031  609.096691  613.123473  616.875571  620.363572  623.558646  626.353406  629.088503  630.724798
  575.548280  575.770607  576.140904  576.510890  576.880566  577.249931  577.618985  578.034579  578.433290  578.449898  578.864941  579.279708  579.694200  580.108414  580.522352  580.708212  580.719163  581.265763  581.810495  582.353361  585.039684  587.676638  592.812081  597.799874  602.830944  607.658693  612.208993  616.580711  620.727860  624.492044  628.006377  631.291234  634.082003  636.855833  638.566355
  582.749121  582.972709  583.345106  583.717193  584.088969  584.460433  584.831585  585.249151  585.649756  585.666442  586.083456  586.500194  586.916655  587.332838  587.748743  587.926305  587.937366  588.489421  589.039534  589.587705  592.299436  594.962085  600.142066  605.092106  610.160008  615.056034  619.656927  624.021755  628.238661  631.997371  635.526232  638.883892  641.685901  644.550266  646.309461
  589.949967  590.174825  590.549339  590.923541  591.297432  591.671009  592.044274  592.463831  592.866346  592.883112  593.302115  593.720840  594.139288  594.557458  594.975349  595.133698  595.144727  595.695114  596.243460  596.789765  599.490670  602.134079  607.271554  612.351480  617.443653  622.306873  626.901233  631.372868  635.563043  639.414237  643.014809  646.368864  649.282600  652.160089  653.971017
  596.950820  597.176957  597.553602  597.929934  598.305954  598.681660  599.057053  599.478618  599.883059  599.899906  600.320915  600.741646  601.162098  601.582272  602.002166  602.136387  602.147557  602.704932  603.260142  603.813186  606.545919  609.217506  614.402314  619.529574  624.678848  629.557596  634.141280  638.642830  642.877805  646.774006  650.430030  653.845568  656.795894  659.662629  661.519753
  603.951855  604.179543  604.558774  604.937692  605.316298  605.694589  606.072567  606.496657  606.903523  606.920470  607.344004  607.767260  608.190236  608.612933  609.035351  609.125468  609.136489  609.686961  610.236363  610.784694  613.510295  616.212366  621.534348  626.637978  631.798795  636.737844  641.377148  645.839924  650.100640  654.036767  657.742934  661.214295  664.199274  667.135211  669.024396
  610.852716  611.081697  611.463081  611.844151  612.224908  612.605350  612.985478  613.411603  613.820420  613.837449  614.263015  614.688303  615.113310  615.538037  615.962484  616.014207  616.025474  616.587852  617.148362  617.707006  620.472218  623.188061  628.481283  633.626854  638.827912  643.763216  648.409545  653.026134  657.343732  661.254063  664.946899  668.472493  671.595456  674.523183  676.447489
  617.652543  617.881264  618.262215  618.642852  619.023174  619.403183  619.782876  620.208509  620.616854  620.633863  621.058937  621.483731  621.908245  622.332479  622.756431  622.839468  622.850801  623.416515  623.980386  624.542415  627.324928  630.060849  635.394842  640.513487  645.759123  650.708038  655.337659  660.008548  664.370107  668.358908  672.087544  675.602408  678.810513  681.768064  683.743299
  624.452201  624.680409  625.060504  625.440285  625.819751  626.198902  626.577737  627.002399  627.409812  627.426782  627.850884  628.274705  628.698245  629.121505  629.544482  629.572253  629.583628  630.151459  630.717524  631.281821  634.076793  636.826501  642.193982  647.381329  652.622208  657.583324  662.261715  666.966004  671.379205  675.381479  679.141943  682.716337  685.905438  688.958578  691.021466
  631.051865  631.279569  631.658823  632.037762  632.416386  632.794693  633.172685  633.596394  634.002890  634.019821  634.442968  634.865834  635.288418  635.710719  636.132738  636.314016  636.325481  636.897598  637.467450  638.035036  640.838988  643.579304  648.894102  654.143711  659.383964  664.359434  669.081715  673.798501  678.258841  682.281865  686.074515  689.712020  692.956441  696.154816  698.219449
  637.651699  637.879154  638.257993  638.636517  639.014725  639.392616  639.770191  640.193429  640.599474  640.616386  641.039062  641.461456  641.883568  642.305397  642.726943  642.861848  642.873306  643.445106  644.014816  644.582434  647.389159  650.136068  655.477431  660.789043  666.111191  671.106727  675.797659  680.506039  684.996830  689.120156  692.969544  696.594853  699.890026  703.129566  705.293604
  644.151372  644.378335  644.756355  645.134058  645.511445  645.888515  646.265268  646.687578  647.092730  647.109606  647.531352  647.952815  648.373995  648.794892  649.215506  649.417205  649.428629  649.998896  650.567296  651.133828  653.938485  656.691080  662.059370  667.353834  672.724880  677.784485  682.509624  687.196899  691.635234  695.824629  699.778328  703.461701  706.703481  710.074893  712.287573
  650.551210  650.777931  651.155546  651.532845  651.909827  652.286492  652.662839  653.084691  653.489403  653.506260  653.927547  654.348551  654.769272  655.189710  655.609863  655.835291  655.846824  656.422456  656.996047  657.567597  660.394724  663.163925  668.553234  673.902369  679.241520  684.301138  689.081797  693.822110  698.215074  702.439238  706.459425  710.197420  713.518888  716.900707  719.154562
  656.951050  657.177531  657.554745  657.931642  658.308223  658.684486  659.060431  659.481829  659.886105  659.902944  660.323777  660.744326  661.164591  661.584573  662.004271  662.145969  662.157642  662.740128  663.320299  663.898154  666.752703  669.540650  674.947975  680.334699  685.697709  690.806344  695.637687  700.346521  704.759204  709.054069  713.107648  716.818545  720.116467  723.641826  725.959100
  663.250734  663.476740  663.853163  664.229269  664.605057  664.980527  665.355679  665.776181  666.179597  666.196400  666.616336  667.035988  667.455355  667.874438  668.293236  668.444788  668.456400  669.035954  669.613442  670.188864  673.034979  675.821254  681.243592  686.662413  692.051069  697.153718  701.977845  706.753071  711.197505  715.557488  719.625468  723.314578  726.784882  730.326360  732.632458
  669.450424  669.675964  670.051610  670.426938  670.801948  671.176639  671.551011  671.970634  672.373206  672.389974  672.809029  673.227800  673.646286  674.064486  674.482401  674.642105  674.653993  675.246761  675.836368  676.422813  679.307616  682.097333  687.448971  692.885511  698.277180  703.410914  708.302113  713.162713  717.559854  721.937863  726.061712  729.792883  733.261978  736.836402  739.205910
  675.550270  675.775581  676.150843  676.525788  676.900414  677.274721  677.648708  678.067899  678.470054  678.486804  678.905426  679.323762  679.741813  680.159579  680.577058  680.730560  680.742680  681.346767  681.947119  682.543737  685.470817  688.285695  693.646342  699.103994  704.488252  709.656663  714.610097  719.471556  723.898679  728.258370  732.374175  736.148648  739.707195  743.332040  745.716911
  681.650725  681.876716  682.253114  682.629194  683.004955  683.380396  683.755518  684.175794  684.578991  684.595785  685.015492  685.434913  685.854048  686.272898  686.691461  686.828496  686.840509  687.439499  688.035228  688.627695  691.541117  694.357285  699.754172  705.216680  710.608332  715.808927  720.802066  725.662743  730.122856  734.542578  738.678093  742.435198  746.061817  749.751143  752.151807
  687.651031  687.877483  688.254647  688.631492  689.008017  689.384223  689.760108  690.181053  690.584892  690.601712  691.022086  691.442174  691.861975  692.281490  692.700718  692.736495  692.748924  693.368026  693.982548  694.592490  697.573490  700.414774  705.768444  711.299435  716.733599  721.912137  726.878365  731.840195  736.272205  740.708750  744.904129  748.717445  752.326266  756.047679  758.505153
  693.551344  693.778263  694.156207  694.533831  694.911136  695.288119  695.664782  696.086411  696.490907  696.507755  696.928812  697.349582  697.770066  698.190262  698.610171  698.727936  698.739922  699.337827  699.933018  700.525496  703.447185  706.288759  711.775530  717.302101  722.739633  727.942318  732.938365  737.912691  742.399151  746.820062  751.016701  754.893129  758.576749  762.281738  764.714407
  699.351805  699.579416  699.958513  700.337289  700.715746  701.093881  701.471695  701.894431  702.299987  702.316880  702.739042  703.160917  703.582505  704.003806  704.424818  704.535346  704.547717  705.164291  705.776982  706.385790  709.371574  712.242931  717.704458  723.199758  728.638643  733.861459  738.882381  743.875843  748.421391  752.824969  757.022431  760.964800  764.720292  768.380758  770.873383
  705.152267  705.380573  705.760825  706.140758  706.520369  706.899660  707.278629  707.702474  708.109096  708.126033  708.549304  708.972289  709.394985  709.817394  710.239514  710.332104  710.344308  710.952899  711.558378  712.160746  715.125907  718.002503  723.528571  728.992404  734.430631  739.669559  744.710413  749.729650  754.326737  758.771931  763.027942  767.035012  770.763921  774.459479  776.956995
  710.852591  711.081380  711.462440  711.843179  712.223597  712.603694  712.983468  713.408029  713.815338  713.832304  714.256290  714.679989  715.103399  715.526521  715.949354  716.046463  716.058788  716.673198  717.283947  717.891038  720.871599  723.745056  729.226586  734.716118  740.172665  745.433397  750.506539  755.568893  760.153669  764.615281  768.914628  772.975343  776.767248  780.442345  782.959057
  716.452919  716.682202  717.064083  717.445642  717.826880  718.207795  718.588388  719.013682  719.421693  719.438687  719.863405  720.287834  720.711974  721.135825  721.559386  721.758618  721.770744  722.375547  722.977413  723.576342  726.526921  729.393831  734.913282  740.371768  745.826699  751.111244  756.214523  761.290233  765.957004  770.404700  774.699308  778.806442  782.552141  786.354484  788.917027
  721.953389  722.183375  722.566429  722.949161  723.331571  723.713659  724.095424  724.521847  724.930942  724.947982  725.373829  725.799386  726.224655  726.649634  727.074323  727.278927  727.291069  727.896774  728.499665  729.099743  732.057939  734.935039  740.484517  746.009514  751.504942  756.773459  761.834444  766.901952  771.642251  776.148736  780.439777  784.523496  788.417003  792.146682  794.693447
  727.453859  727.684552  728.068782  728.452691  728.836277  729.219540  729.602481  730.030037  730.440220  730.457305  730.884284  731.310974  731.737375  732.163486  732.589306  732.804391  732.816609  733.425832  734.031769  734.634421  737.598386  740.462967  745.955690  751.565867  757.028387  762.279325  767.366302  772.404049  777.221596  781.775667  786.107200  790.231026  794.070458  797.933006  800.525775
  732.854199  733.085400  733.470479  733.855234  734.239667  734.623777  735.007563  735.435883  735.846798  735.863914  736.291655  736.719106  737.146268  737.573139  737.999719  738.232104  738.244308  738.852899  739.458378  740.060746  743.025907  745.897118  751.415544  757.042565  762.518421  767.799200  772.910176  777.904806  782.724916  787.297124  791.659371  795.824220  799.710908  803.564244  806.176553
  738.154544  738.386262  738.772202  739.157818  739.543112  739.928081  740.312726  740.741825  741.153487  741.170633  741.599152  742.027381  742.455318  742.882965  743.310321  743.552947  743.565195  744.176040  744.783823  745.388544  748.366218  751.251618  756.801905  762.466471  767.900417  773.164042  778.306211  783.326944  788.196919  792.818556  797.180577  801.308474  805.227068  809.149125  811.776165
  743.355021  743.587456  743.974588  744.361398  744.747884  745.134046  745.519884  745.950135  746.362903  746.380096  746.809766  747.239147  747.668236  748.097034  748.525540  748.773968  748.786270  749.399820  750.010332  750.617807  753.609627  756.513242  762.099823  767.683642  773.181774  778.528253  783.694047  788.665227  793.576694  798.160731  802.537829  806.775256  810.737639  814.640182  817.291869
  748.555500  748.788652  749.176982  749.564988  749.952670  750.340027  750.727061  751.158468  751.572346  751.589585  752.020412  752.450948  752.881192  753.311146  753.740807  753.895167  753.907532  754.524237  755.137905  755.748536  758.756134  761.673911  767.289755  772.965676  778.456346  783.737072  788.874473  793.989921  798.857562  803.515551  807.948400  812.138494  816.039906  819.979593  822.692395
  753.655855  753.889541  754.278758  754.667651  755.056220  755.444465  755.832384  756.264600  756.679255  756.696526  757.128161  757.559505  757.990556  758.421316  758.851783  759.012093  759.024298  759.633337  760.239935  760.844094  763.828294  766.741703  772.391243  778.052563  783.551272  788.912914  794.146385  799.235151  804.128507  808.754289  813.159435  817.381999  821.403052  825.337652  828.077741
  758.656338  758.890748  759.281171  759.671271  760.061046  760.450496  760.839621  761.273005  761.688780  761.706099  762.138901  762.571411  763.003630  763.435556  763.867189  764.033648  764.045935  764.659031  765.269637  765.877754  768.880997  771.813927  777.497773  783.130974  788.660801  794.012096  799.210571  804.371182  809.282852  813.933950  818.375086  822.618824  826.574661  830.544066  833.347909
  763.656216  763.890442  764.280561  764.670355  765.059824  765.448968  765.837786  766.270827  766.686273  766.703577  767.136035  767.568201  768.000075  768.431656  768.862944  768.955022  768.967381  769.584038  770.198131  770.809660  773.828845  776.775957  782.482503  788.123348  793.689962  799.030293  804.190672  809.391774  814.315735  818.999891  823.479725  827.742947  831.664411  835.652620  838.493045
  768.555976  768.789842  769.179360  769.568552  769.957420  770.345961  770.734177  771.166542  771.581338  771.598616  772.030397  772.461886  772.893082  773.323985  773.754594  773.877907  773.890416  774.514154  775.134607  775.751774  778.788317  781.729139  787.372214  793.014725  798.606914  803.978465  809.170769  814.409536  819.350706  824.007778  828.468317  832.752427  836.733222  840.750888  843.619718
  773.355858  773.589547  773.978769  774.367666  774.756237  775.144483  775.532402  775.964435  776.378912  776.396176  776.827625  777.258780  777.689643  778.120212  778.550487  778.699397  778.711983  779.339555  779.963715  780.584465  783.637059  786.592974  792.255648  797.830025  803.411656  808.864986  814.150627  819.337139  824.263395  828.954526  833.447487  837.749816  841.797861  845.851342  848.696657
  778.155741  778.389255  778.778185  779.166789  779.555068  779.943021  780.330647  780.762351  781.176512  781.193763  781.624883  782.055709  782.486242  782.916482  783.346427  783.516493  783.528929  784.149194  784.766523  785.380913  788.408804  791.353672  797.028663  802.619408  808.240817  813.675815  818.930955  824.236568  829.165987  833.891678  838.423856  842.737668  846.775094  850.829038  853.686404
  782.855511  783.088681  783.477036  783.865065  784.252768  784.640145  785.027194  785.458253  785.871794  785.889019  786.319492  786.749671  787.179556  787.609147  788.038443  788.238100  788.250619  788.874988  789.496245  790.114390  793.158441  796.113927  801.797773  807.407794  813.057769  818.533365  823.810807  829.058510  833.958482  838.719233  843.284178  847.610876  851.731388  855.796448  858.657688
  787.455398  787.688398  788.076471  788.464218  788.851638  789.238731  789.625498  790.056239  790.469475  790.486687  790.916842  791.346703  791.776270  792.205542  792.634520  792.947230  792.959808  793.587063  794.211081  794.831863  797.887231  800.853076  806.547055  812.080866  817.715084  823.208325  828.506826  833.766495  838.684387  843.463141  848.050002  852.401456  856.538086  860.616431  863.497898
  792.055398  792.288398  792.676471  793.064218  793.451638  793.838731  794.225498  794.656239  795.069475  795.086687  795.516842  795.946703  796.376270  796.805542  797.234520  797.552240  797.564871  798.194696  798.821160  799.444263  802.509370  805.478612  811.171925  816.790022  822.452521  827.958769  833.274899  838.547113  843.411242  848.184400  852.749083  857.056723  861.275372  865.380413  868.282108
  796.655398  796.888398  797.276471  797.664218  798.051638  798.438731  798.825498  799.256239  799.669475  799.686687  800.116842  800.546703  800.976270  801.405542  801.834520  802.153131  802.165808  802.797887  803.426481  804.051591  807.124859  810.098612  815.791925  821.410022  827.070079  832.584697  837.914867  843.183800  848.079290  852.859747  857.439343  861.776096  865.976777  870.100867  872.979047
  801.255398  801.488398  801.876471  802.264218  802.651638  803.038731  803.425498  803.856239  804.269475  804.286687  804.716842  805.146703  805.576270  806.005542  806.434520  806.649901  806.662618  807.296637  807.927046  808.553845  811.633697  814.610383  820.300541  825.915946  831.567759  837.086109  842.426732  847.676557  852.688532  857.512446  862.062860  866.360157  870.608769  874.752849  877.651257
  805.855398  806.088398  806.476471  806.864218  807.251638  807.638731  808.025498  808.456239  808.869475  808.886687  809.316842  809.746703  810.176270  810.605542  811.034520  811.242551  811.255302  811.890945  812.522853  813.151027  816.235885  819.213927  824.897773  830.507794  836.145559  841.663006  847.010728  852.250229  857.228603  862.019233  866.577556  870.908324  875.104881  879.248831  882.167467
  810.455893  810.689635  811.078943  811.467926  811.856581  812.244910  812.632911  813.064854  813.479243  813.496504  813.927859  814.358921  814.789688  815.220161  815.650339  815.742908  815.755677  816.392221  817.024981  817.653957  820.742080  823.721927  829.405773  835.015794  840.640373  846.202013  851.626823  856.883664  861.796239  866.567187  871.136865  875.479766  879.678262  883.835806  886.766751
