#
# JB travel-time table for PKPdf
#
# number of distance and depth samples
71 36
# delta samples
109.000 110.000 111.000 112.000 113.000 114.000 115.000 116.000 117.000 118.000 119.000 120.000 121.000 122.000 123.000 124.000 125.000 126.000 127.000 128.000 129.000 130.000 131.000 132.000 133.000 
134.000 135.000 136.000 137.000 138.000 139.000 140.000 141.000 142.000 143.000 144.000 145.000 146.000 147.000 148.000 149.000 150.000 151.000 152.000 153.000 154.000 155.000 156.000 157.000 158.000 
159.000 160.000 161.000 162.000 163.000 164.000 165.000 166.000 167.000 168.000 169.000 170.000 171.000 172.000 173.000 174.000 175.000 176.000 177.000 178.000 179.000 
# depth samples
    0.000000    1.000000    2.500000    5.000000    7.500000   10.000000   12.500000   15.000000   17.500000   19.900000   20.000000   22.500000   25.000000   27.500000   30.000000   32.500000   34.900000   35.000000   40.000000   45.000000   50.000000   75.000000  100.000000  150.000000  200.000000  250.000000  300.000000  350.000000  400.000000  450.000000  500.000000  550.000000  600.000000  650.000000  700.000000  750.000000
#
# travel times (rows - delta, columns - depth)
#
 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 -999.000000 1056.811594 1051.619904 1046.605819 1041.726896 1037.054160 1032.461818 1027.886242
 1114.982318 1114.938664 1114.871970 1114.757577 1114.639138 1114.516655 1114.390126 1114.259551 1114.124932 1113.991891 1113.986267 1113.843557 1113.696802 1113.546001 1113.391155 1113.232264 1107.557269 1107.544498 1106.906616 1106.269978 1105.634585 1102.476289 1099.349111 1093.188108 1087.151575 1081.239513 1075.460293 1069.788561 1064.162818 1058.711594 1053.508272 1048.528156 1043.724053 1039.063900 1034.396964 1029.786242
 1116.982318 1116.938664 1116.871970 1116.757577 1116.639138 1116.516655 1116.390126 1116.259551 1116.124932 1115.991891 1115.986267 1115.843557 1115.696802 1115.546001 1115.391155 1115.232264 1109.557269 1109.544498 1108.906616 1108.269978 1107.634585 1104.476289 1101.349111 1095.188108 1089.151575 1083.251722 1077.422279 1071.688798 1066.150146 1060.711594 1055.519904 1050.499196 1045.624344 1041.047134 1036.396964 1031.786242
 1118.751074 1118.712194 1118.652567 1118.549704 1118.442484 1118.330908 1118.214975 1118.094686 1117.970040 1117.846281 1117.841038 1117.707679 1117.569964 1117.427892 1117.281464 1117.130680 1111.552817 1111.539815 1110.890659 1110.243370 1109.597948 1106.398845 1103.249111 1097.088108 1091.051575 1085.139513 1079.360293 1073.688483 1068.054536 1062.693901 1057.459814 1052.428156 1047.624053 1042.954160 1038.361818 1033.786242
 1120.882318 1120.838664 1120.771970 1120.657577 1120.539138 1120.416655 1120.290126 1120.159551 1120.024932 1119.891891 1119.886267 1119.743557 1119.596802 1119.446001 1119.291155 1119.132264 1113.457269 1113.444498 1112.806616 1112.169978 1111.534585 1108.376289 1105.249111 1099.088108 1093.051575 1087.139513 1081.360293 1075.688561 1070.062818 1064.611594 1059.408272 1054.428156 1049.624053 1044.963900 1040.296964 1035.686242
 1122.882318 1122.838664 1122.771970 1122.657577 1122.539138 1122.416655 1122.290126 1122.159551 1122.024932 1121.891891 1121.886267 1121.743557 1121.596802 1121.446001 1121.291155 1121.132264 1115.457269 1115.444498 1114.806616 1114.169978 1113.534585 1110.376289 1107.249111 1101.088108 1095.051575 1089.139513 1083.360293 1077.688561 1072.062818 1066.611594 1061.419904 1056.399196 1051.524344 1046.947134 1042.296964 1037.686242
 1124.690663 1124.650185 1124.588207 1124.481551 1124.370694 1124.255637 1124.136378 1124.012918 1123.885258 1123.758752 1123.753397 1123.617335 1123.477072 1123.332608 1123.183943 1123.031077 1117.457269 1117.444498 1116.806616 1116.169978 1115.534585 1112.376289 1109.251804 1103.094622 1096.976495 1091.039513 1085.260293 1079.588483 1073.954536 1068.593901 1063.359814 1058.328156 1053.524053 1048.863900 1044.196964 1039.586242
 1126.782318 1126.738664 1126.671970 1126.557577 1126.439138 1126.316655 1126.190126 1126.059551 1125.924932 1125.791891 1125.786267 1125.643557 1125.496802 1125.346001 1125.191155 1125.032264 1119.357269 1119.344498 1118.706616 1118.069978 1117.434585 1114.276289 1111.149111 1104.988108 1098.951575 1093.051722 1087.222279 1081.488798 1075.950146 1070.523779 1065.259814 1060.228156 1055.424053 1050.754160 1046.174289 1041.554970
 1128.682318 1128.638664 1128.571970 1128.457577 1128.339138 1128.216655 1128.090126 1127.959551 1127.824932 1127.691891 1127.686267 1127.543557 1127.396802 1127.246001 1127.091155 1126.932264 1121.257269 1121.244498 1120.606616 1119.969978 1119.334585 1116.176289 1113.049111 1106.888108 1100.851575 1094.939513 1089.160293 1083.488561 1077.862818 1072.411594 1067.219904 1062.199196 1057.324344 1052.747134 1048.096964 1043.486242
 1130.582318 1130.538664 1130.471970 1130.357577 1130.239138 1130.116655 1129.990126 1129.859551 1129.724932 1129.591891 1129.586267 1129.443557 1129.296802 1129.146001 1128.991155 1128.832264 1123.157269 1123.144498 1122.506616 1121.869978 1121.234585 1118.076289 1114.949111 1108.788108 1102.751575 1096.839513 1091.060293 1085.388483 1079.754536 1074.393901 1069.159814 1064.128156 1059.324053 1054.663900 1049.996964 1045.386242
 1132.582318 1132.538664 1132.471970 1132.357577 1132.239138 1132.116655 1131.990126 1131.859551 1131.724932 1131.591891 1131.586267 1131.443557 1131.296802 1131.146001 1130.991155 1130.832264 1125.157269 1125.144498 1124.506616 1123.869978 1123.234585 1120.076289 1116.949111 1110.788108 1104.751575 1098.851722 1093.022279 1087.288798 1081.750146 1076.311594 1071.119904 1066.099196 1061.224344 1056.647134 1051.996964 1047.386242
 1134.351074 1134.312194 1134.252567 1134.149704 1134.042484 1133.930908 1133.814975 1133.694686 1133.570040 1133.446281 1133.441038 1133.307679 1133.169964 1133.027892 1132.881464 1132.730680 1127.152817 1127.139815 1126.490659 1125.843370 1125.197948 1121.998845 1118.849111 1112.688108 1106.651575 1100.739513 1094.960293 1089.288483 1083.654536 1078.293901 1073.059814 1068.028156 1063.224053 1058.563900 1053.896964 1049.286242
 1136.482318 1136.438664 1136.371970 1136.257577 1136.139138 1136.016655 1135.890126 1135.759551 1135.624932 1135.491891 1135.486267 1135.343557 1135.196802 1135.046001 1134.891155 1134.732264 1129.057269 1129.044498 1128.406616 1127.769978 1127.134585 1123.976289 1120.849111 1114.688108 1108.651575 1102.751722 1096.922279 1091.188798 1085.650146 1080.223779 1074.959814 1069.928156 1065.124053 1060.454160 1055.874289 1051.254970
 1138.382318 1138.338664 1138.271970 1138.157577 1138.039138 1137.916655 1137.790126 1137.659551 1137.524932 1137.391891 1137.386267 1137.243557 1137.096802 1136.946001 1136.791155 1136.632264 1130.957269 1130.944498 1130.306616 1129.669978 1129.034585 1125.876289 1122.749111 1116.588108 1110.551575 1104.639513 1098.860293 1093.188561 1087.562818 1082.111594 1076.919904 1071.899196 1067.024344 1062.447134 1057.796964 1053.186242
